tourId,departureTimeInSec,departureLocationZone,maxTourDurationInSec,departureLocationX,departureLocationY,mesoZone
b2b-7,26400,530610526052,43200,-122.06322849429576,48.01513820994098,530610526052.0
b2b-32,31800,530610420051,43200,-122.28663734640858,47.88738889900218,530610420051.0
b2b-37,25200,530610525022,43200,-122.1051607329775,47.932622768102526,530610525022.0
b2b-49,33600,530530729061,43200,-122.722177527917,47.06726163014591,530670108005.0
b2b-57,33600,530530732003,43200,-122.722177527917,47.06726163014591,530110415002.0
b2b-66,46200,530610510001,43200,-122.3275748357528,47.79710021288178,530610510001.0
b2b-82,31800,530610519252,43200,-122.19385839361487,47.79657653110967,530610519252.0
b2b-85,31800,530610519252,43200,-122.19385839361487,47.79657653110967,530610519252.0
b2b-92,31800,530610519252,43200,-122.19385839361487,47.79657653110967,530610519252.0
b2b-115,38400,530610418052,43200,-122.22079056957138,47.90818296626557,530610418052.0
b2b-119,38400,530610418052,43200,-122.22079056957138,47.90818296626557,530610418052.0
b2b-125,38400,530610418052,43200,-122.22079056957138,47.90818296626557,530610418052.0
b2b-134,14400,530610418052,43200,-122.22079056957138,47.90818296626557,530610418052.0
b2b-138,14400,530610418052,43200,-122.22079056957138,47.90818296626557,530610418052.0
b2b-141,14400,530610418052,43200,-122.22079056957138,47.90818296626557,530610418052.0
b2b-146,31200,530610418052,43200,-122.22079056957138,47.90818296626557,530610418052.0
b2b-150,46800,530610418052,43200,-122.22079056957138,47.90818296626557,530610418052.0
b2b-156,46800,530610418052,43200,-122.22079056957138,47.90818296626557,530610418052.0
b2b-165,30600,530610418052,43200,-122.22079056957138,47.90818296626557,530610418052.0
b2b-169,33000,530610418052,43200,-122.22079056957138,47.90818296626557,530610418052.0
b2b-172,19800,530610418052,43200,-122.22079056957138,47.90818296626557,530610418052.0
b2b-179,31200,530530729061,43200,-122.722177527917,47.06726163014591,530419708004.0
b2b-213,35400,530610413042,43200,-122.2451428801999,47.925183244717616,530610413042.0
b2b-215,35400,530610413042,43200,-122.2451428801999,47.925183244717616,530610413042.0
b2b-219,18000,530610413042,43200,-122.2451428801999,47.925183244717616,530610413042.0
b2b-228,18000,530610413042,43200,-122.2451428801999,47.925183244717616,530610413042.0
b2b-239,18000,530610413042,43200,-122.2451428801999,47.925183244717616,530610413042.0
b2b-255,20400,530610413042,43200,-122.2451428801999,47.925183244717616,530610413042.0
b2b-258,30000,530530726032,43200,-122.722177527917,47.06726163014591,530670105101.0
b2b-268,27000,530610413042,43200,-122.2451428801999,47.925183244717616,530610413042.0
b2b-271,27000,530610413042,43200,-122.2451428801999,47.925183244717616,530610413042.0
b2b-306,29400,530610408002,43200,-122.20740921411743,47.97867025191261,530610408002.0
b2b-311,27000,530610408002,43200,-122.20740921411743,47.97867025191261,530610408002.0
b2b-319,27000,530610408002,43200,-122.20740921411743,47.97867025191261,530610408002.0
b2b-344,37200,530610408002,43200,-122.20740921411743,47.97867025191261,530610408002.0
b2b-345,37200,530610408002,43200,-122.20740921411743,47.97867025191261,530610408002.0
b2b-371,27000,530610408002,43200,-122.20740921411743,47.97867025191261,530610408002.0
b2b-393,34800,530610413042,43200,-122.25249971608254,47.926099446042905,530610413042.0
b2b-415,21600,530610533024,43200,-122.31610846863688,48.31193108584794,530579518002.0
b2b-419,25800,530610420053,43200,-122.32046197827928,47.89724009194997,530610420053.0
b2b-421,25800,530610420053,43200,-122.32046197827928,47.89724009194997,530610420053.0
b2b-430,22200,530610420053,43200,-122.32046197827928,47.89724009194997,530610420053.0
b2b-431,22200,530610420053,43200,-122.32046197827928,47.89724009194997,530610420053.0
b2b-440,27600,530610420053,43200,-122.32046197827928,47.89724009194997,530610420053.0
b2b-443,41400,530610533014,43200,-122.31610846863688,48.31193108584794,530579519002.0
b2b-449,24600,530530732003,43200,-122.722177527917,47.06726163014591,410050210002.0
b2b-468,34800,530610524014,43200,-122.10226308744468,47.92855376131855,530610524014.0
b2b-481,15600,530610418122,43200,-122.25634511413016,47.884371289989055,530610418122.0
b2b-486,34800,530610514004,43200,-122.31912797904904,47.81485600010468,530610514004.0
b2b-510,27600,530610413042,43200,-122.24353271927004,47.92767281571662,530610413042.0
b2b-516,27600,530610413042,43200,-122.24353271927004,47.92767281571662,530610413042.0
b2b-548,43200,530610521042,43200,-122.17775835311852,48.02198783245586,530610521042.0
b2b-554,32400,530530732003,43200,-122.722177527917,47.06726163014591,410030104001.0
b2b-558,41400,530610522041,43200,-121.99871280442646,47.86694677862228,530610522041.0
b2b-559,41400,530610522041,43200,-121.99871280442646,47.86694677862228,530610522041.0
b2b-568,18000,530610413042,43200,-122.2518814669692,47.92527260090906,530610413042.0
b2b-594,30600,530610519121,43200,-122.11925088475886,47.800959821225376,530610519121.0
b2b-597,30600,530610519121,43200,-122.11925088475886,47.800959821225376,530610519121.0
b2b-598,30600,530610519121,43200,-122.11925088475886,47.800959821225376,530610519121.0
b2b-604,45600,530610519121,43200,-122.11925088475886,47.800959821225376,530610519121.0
b2b-605,45600,530610519121,43200,-122.11925088475886,47.800959821225376,530610519121.0
b2b-617,45600,530610519121,43200,-122.11925088475886,47.800959821225376,530610519121.0
b2b-622,22200,530610413042,43200,-122.27767263448216,47.9409847014653,530610413042.0
b2b-632,18000,530610419011,43200,-122.27989836131236,47.90963103263001,530610419011.0
b2b-633,32400,530610413042,43200,-122.27906726554048,47.94032576558691,530610413042.0
b2b-638,32400,530610413042,43200,-122.27906726554048,47.94032576558691,530610413042.0
b2b-641,43800,530610519252,43200,-122.19862545984908,47.79789151820408,530610519252.0
b2b-680,31200,530530732003,43200,-122.722177527917,47.06726163014591,410670330003.0
b2b-695,46800,530610413042,43200,-122.25238576151972,47.92517161054546,530610413042.0
b2b-698,28800,530610413042,43200,-122.25774998745216,47.926982312125496,530610413042.0
b2b-705,36000,530610521042,43200,-122.17734112608488,48.01160379807855,530610521042.0
b2b-709,48600,530610419011,43200,-122.278565430787,47.89788051859817,530610419011.0
b2b-714,31800,530610419011,43200,-122.278565430787,47.89788051859817,530610419011.0
b2b-722,34200,530610419011,43200,-122.278565430787,47.89788051859817,530610419011.0
b2b-725,28800,530530732003,43200,-122.722177527917,47.06726163014591,530150015023.0
b2b-735,22200,530610521042,43200,-122.17734112608488,48.01160379807855,530610521042.0
b2b-741,22200,530610533011,43200,-122.34309793662044,48.23989450050024,530610533011.0
b2b-746,31200,530610519252,43200,-122.19996843485688,47.79900808333772,530610519252.0
b2b-749,28800,530610519252,43200,-122.19996843485688,47.79900808333772,530610519252.0
b2b-761,35400,530610519252,43200,-122.19996843485688,47.79900808333772,530610519252.0
b2b-765,37200,530530730061,43200,-122.722177527917,47.06726163014591,530419712001.0
b2b-770,27000,530610522041,43200,-122.00333584000164,47.87037421237599,530610522041.0
b2b-775,30600,530610535071,43200,-122.13691994937564,48.17989862906121,530610535071.0
b2b-777,30600,530610405001,43200,-122.17576098175418,47.98342219950675,530610405001.0
b2b-779,36000,530610418122,43200,-122.26309347203204,47.8824428508152,530610418122.0
b2b-785,38400,530610521042,43200,-122.18332904406869,48.035293647866126,530610521042.0
b2b-790,44400,530610527061,43200,-122.1350280788776,47.9874636355949,530610527061.0
b2b-795,27000,530530730061,43200,-122.722177527917,47.06726163014591,530150003001.0
b2b-801,40800,530610413042,43200,-122.24347472133763,47.92779150658957,530610413042.0
b2b-805,40800,530610413042,43200,-122.24347472133763,47.92779150658957,530610413042.0
b2b-808,31200,530610413042,43200,-122.27679057973803,47.9421628489415,530610413042.0
b2b-810,31200,530610413042,43200,-122.27679057973803,47.9421628489415,530610413042.0
b2b-829,28800,530530726032,43200,-122.722177527917,47.06726163014591,530670109101.0
b2b-843,32400,530530701001,43200,-122.58014198329504,46.93344098049039,20095.0
b2b-847,22800,530530701001,43200,-122.722177527917,47.06726163014591,20095.0
b2b-849,16800,530610528032,43200,-122.18217546142309,48.124280831245095,530610528032.0
b2b-857,16800,530610528032,43200,-122.18217546142309,48.124280831245095,530610528032.0
b2b-858,16800,530610528032,43200,-122.18217546142309,48.124280831245095,530610528032.0
b2b-878,31800,530610524014,43200,-122.10228964826,47.92912512045848,530610524014.0
b2b-898,31800,530610524014,43200,-122.10228964826,47.92912512045848,530610524014.0
b2b-910,31800,530610524014,43200,-122.10228964826,47.92912512045848,530610524014.0
b2b-919,31800,530610524014,43200,-122.10228964826,47.92912512045848,530610524014.0
b2b-951,29400,530330315021,43200,-121.4007171060678,47.41209531237868,530050113001.0
b2b-964,15600,530610515001,43200,-122.31183986212164,47.82653669140341,530610515001.0
b2b-966,25800,530610504021,43200,-122.33022554628975,47.80712128780092,530610504021.0
b2b-968,32400,530610525041,43200,-122.1005792195282,47.96735083793025,530610525041.0
b2b-975,33000,530330315021,43200,-121.4007171060678,47.41209531237868,530050108133.0
b2b-985,30000,530610408002,43200,-122.20690424151098,47.98104501256506,530610408002.0
b2b-1001,15000,530530732003,43200,-122.722177527917,47.06726163014591,410030104002.0
b2b-1031,34200,530610533011,43200,-122.37175814469856,48.24101885283303,530610533011.0
b2b-1035,34200,530610533011,43200,-122.37175814469856,48.24101885283303,530610533011.0
b2b-1058,30000,530610528032,43200,-122.17831171864796,48.11749859788531,530610528032.0
b2b-1064,25800,530610528032,43200,-122.17831171864796,48.11749859788531,530610528032.0
b2b-1073,15000,530610528032,43200,-122.17831171864796,48.11749859788531,530610528032.0
b2b-1088,32400,530610413042,43200,-122.24305859196036,47.92757066917426,530610413042.0
b2b-1096,35400,530610413042,43200,-122.24305859196036,47.92757066917426,530610413042.0
b2b-1102,31200,530610529053,43200,-122.17479857003504,48.06842024592935,530610529053.0
b2b-1119,22800,530530732003,43200,-122.722177527917,47.06726163014591,410510073001.0
b2b-1122,22800,530610519261,43200,-122.14676441932508,47.78456974273347,530610519261.0
b2b-1138,40800,530350901011,43200,-122.81132463993062,47.37273495305909,530319505002.0
b2b-1155,32400,530530732003,43200,-122.722177527917,47.06726163014591,530110426003.0
b2b-1163,27000,530530732003,43200,-122.722177527917,47.06726163014591,410470102021.0
b2b-1167,31200,530530732003,43200,-122.722177527917,47.06726163014591,410050204012.0
b2b-1168,29400,530530732003,43200,-122.722177527917,47.06726163014591,410050204012.0
b2b-1175,34800,530610533014,43200,-122.31610846863688,48.31193108584794,530559605001.0
b2b-1177,17400,530530732003,43200,-122.722177527917,47.06726163014591,410510076001.0
b2b-1184,30000,530530732003,43200,-122.722177527917,47.06726163014591,410050204012.0
b2b-1199,34200,530610533014,43200,-122.31610846863688,48.31193108584794,530730007002.0
b2b-1200,32400,530610519121,43200,-122.11506049470474,47.79659367106172,530610519121.0
b2b-1202,37800,530610519281,43200,-122.24946307295652,47.847847556233184,530610519281.0
b2b-1207,26400,530530726023,43200,-122.6255660082074,47.861264234272184,530459613001.0
b2b-1238,30600,530610522041,43200,-122.00848325093138,47.86688214334936,530610522041.0
b2b-1260,22800,530530729061,43200,-122.722177527917,47.06726163014591,530670108005.0
b2b-1261,22800,530530729061,43200,-122.722177527917,47.06726163014591,530670108005.0
b2b-1276,21000,530610535071,43200,-122.133739226579,48.17502874549145,530610535071.0
b2b-1301,33600,530530728001,43200,-122.722177527917,47.06726163014591,530670107002.0
b2b-1304,37200,530610537001,43200,-121.60414749074825,48.25576393504328,530610537001.0
b2b-1308,33000,530610538024,43200,-121.79696027934938,47.863571536233984,530610538024.0
b2b-1311,33000,530610538024,43200,-121.79696027934938,47.863571536233984,530610538024.0
b2b-1314,33000,530610538024,43200,-121.79696027934938,47.863571536233984,530610538024.0
b2b-1315,33000,530610538024,43200,-121.79696027934938,47.863571536233984,530610538024.0
b2b-1328,27000,530610538024,43200,-121.79696027934938,47.863571536233984,530610538024.0
b2b-1329,27000,530610538024,43200,-121.79696027934938,47.863571536233984,530610538024.0
b2b-1332,27000,530610538024,43200,-121.79696027934938,47.863571536233984,530610538024.0
b2b-1343,27000,530610538024,43200,-121.79696027934938,47.863571536233984,530610538024.0
b2b-1356,30000,530610413042,43200,-122.25449057951027,47.9256827184604,530610413042.0
b2b-1366,25800,530610522041,43200,-122.005389081234,47.86590345083103,530610522041.0
b2b-1372,9000,530610514002,43200,-122.32072518358449,47.80648877451488,530610514002.0
b2b-1373,27600,530610514002,43200,-122.32072518358449,47.80648877451488,530610514002.0
b2b-1376,6000,530610533011,43200,-122.37427572311915,48.23993160430623,530610533011.0
b2b-1383,15000,530610536021,43200,-121.96844291811112,48.07955155130446,530610536021.0
b2b-1394,37800,530610519222,43200,-122.21198363876232,47.79995134868887,530610519222.0
b2b-1405,29400,530610519222,43200,-122.21198363876232,47.79995134868887,530610519222.0
b2b-1411,29400,530610519222,43200,-122.21198363876232,47.79995134868887,530610519222.0
b2b-1416,28200,530610519222,43200,-122.21198363876232,47.79995134868887,530610519222.0
b2b-1449,28200,530610519052,43200,-122.27424905928568,47.82213064682972,530610519052.0
b2b-1450,28200,530610519052,43200,-122.27424905928568,47.82213064682972,530610519052.0
b2b-1458,22200,530610408002,43200,-122.21827475669602,47.98209850822149,530610408002.0
b2b-1464,22200,530610408002,43200,-122.21827475669602,47.98209850822149,530610408002.0
b2b-1465,22200,530610408002,43200,-122.21827475669602,47.98209850822149,530610408002.0
b2b-1477,22200,530610408002,43200,-122.21827475669602,47.98209850822149,530610408002.0
b2b-1492,22200,530610408002,43200,-122.21827475669602,47.98209850822149,530610408002.0
b2b-1504,37200,530530732003,43200,-122.722177527917,47.06726163014591,410050235003.0
b2b-1518,20400,530610519252,43200,-122.19915042936202,47.79819883392052,530610519252.0
